%  P.R. Young - 1995
  0  0   8.05e-03
  0  0   7.85e-03
  0  0   7.56e-03
  0  0   7.13e-03
  0  0   6.56e-03
  0  0   5.86e-03
  1  5   6.63e-04
  0  0   6.63e-04
  0  0   6.63e-04
  0  0   6.63e-04
  0  0   6.63e-04
  0  0   6.62e-04
  0  0   6.62e-04
  0  0   6.62e-04
  0  0   6.62e-04
  0  0   6.62e-04
  0  0   6.61e-04
  0  0   6.60e-04
  0  0   6.59e-04
  0  0   6.57e-04
  0  0   6.54e-04
  0  0   6.49e-04
  0  0   6.42e-04
  0  0   6.30e-04
  0  0   6.12e-04
  0  0   5.86e-04
  0  0   5.49e-04
  0  0   4.99e-04
  0  0   4.42e-04
  1  6   7.44e-04
  0  0   7.44e-04
  0  0   7.44e-04
  0  0   7.44e-04
  0  0   7.44e-04
  0  0   7.44e-04
  0  0   7.44e-04
  0  0   7.44e-04
  0  0   7.44e-04
  0  0   7.43e-04
  0  0   7.42e-04
  0  0   7.41e-04
  0  0   7.39e-04
  0  0   7.36e-04
  0  0   7.31e-04
  0  0   7.24e-04
  0  0   7.12e-04
  0  0   6.94e-04
  0  0   6.67e-04
  0  0   6.28e-04
  0  0   5.75e-04
  0  0   5.10e-04
  0  0   4.43e-04
  1  7   2.43e-01
  0  0   2.43e-01
  0  0   2.43e-01
  0  0   2.43e-01
  0  0   2.43e-01
  0  0   2.43e-01
  0  0   2.43e-01
  0  0   2.43e-01
  0  0   2.43e-01
  0  0   2.43e-01
  0  0   2.44e-01
  0  0   2.44e-01
  0  0   2.45e-01
  0  0   2.47e-01
  0  0   2.49e-01
  0  0   2.52e-01
  0  0   2.57e-01
  0  0   2.64e-01
  0  0   2.73e-01
  0  0   2.85e-01
  0  0   3.01e-01
  0  0   3.21e-01
  0  0   3.45e-01
  1  8   1.30e-02
  0  0   1.30e-02
  0  0   1.30e-02
  0  0   1.30e-02
  0  0   1.30e-02
  0  0   1.30e-02
  0  0   1.30e-02
  0  0   1.30e-02
  0  0   1.30e-02
  0  0   1.30e-02
  0  0   1.30e-02
  0  0   1.29e-02
  0  0   1.29e-02
  0  0   1.29e-02
  0  0   1.28e-02
  0  0   1.27e-02
  0  0   1.25e-02
  0  0   1.23e-02
  0  0   1.19e-02
  0  0   1.13e-02
  0  0   1.05e-02
  0  0   9.40e-03
  0  0   8.15e-03
  1  9   1.09e-03
  0  0   1.09e-03
  0  0   1.09e-03
  0  0   1.09e-03
  0  0   1.09e-03
  0  0   1.09e-03
  0  0   1.09e-03
  0  0   1.09e-03
  0  0   1.09e-03
  0  0   1.09e-03
  0  0   1.09e-03
  0  0   1.09e-03
  0  0   1.09e-03
  0  0   1.08e-03
  0  0   1.08e-03
  0  0   1.07e-03
  0  0   1.05e-03
  0  0   1.03e-03
  0  0   9.96e-04
  0  0   9.47e-04
  0  0   8.77e-04
  0  0   7.88e-04
  0  0   6.90e-04
  1 10   6.43e-04
  0  0   6.43e-04
  0  0   6.43e-04
  0  0   6.43e-04
  0  0   6.43e-04
  0  0   6.43e-04
  0  0   6.43e-04
  0  0   6.43e-04
  0  0   6.42e-04
  0  0   6.42e-04
  0  0   6.41e-04
  0  0   6.40e-04
  0  0   6.38e-04
  0  0   6.35e-04
  0  0   6.30e-04
  0  0   6.22e-04
  0  0   6.10e-04
  0  0   5.92e-04
  0  0   5.65e-04
  0  0   5.27e-04
  0  0   4.78e-04
  0  0   4.22e-04
  0  0   3.67e-04
  1 11   2.04e-01
  0  0   2.04e-01
  0  0   2.04e-01
  0  0   2.04e-01
  0  0   2.04e-01
  0  0   2.04e-01
  0  0   2.04e-01
  0  0   2.04e-01
  0  0   2.05e-01
  0  0   2.05e-01
  0  0   2.05e-01
  0  0   2.05e-01
  0  0   2.06e-01
  0  0   2.07e-01
  0  0   2.08e-01
  0  0   2.11e-01
  0  0   2.14e-01
  0  0   2.19e-01
  0  0   2.25e-01
  0  0   2.34e-01
  0  0   2.45e-01
  0  0   2.59e-01
  0  0   2.77e-01
  1 12   5.02e-03
  0  0   5.02e-03
  0  0   5.02e-03
  0  0   5.02e-03
  0  0   5.02e-03
  0  0   5.02e-03
  0  0   5.02e-03
  0  0   5.02e-03
  0  0   5.02e-03
  0  0   5.01e-03
  0  0   5.00e-03
  0  0   4.99e-03
  0  0   4.97e-03
  0  0   4.94e-03
  0  0   4.90e-03
  0  0   4.83e-03
  0  0   4.72e-03
  0  0   4.55e-03
  0  0   4.31e-03
  0  0   3.97e-03
  0  0   3.55e-03
  0  0   3.08e-03
  0  0   2.65e-03
  1 13   7.44e-03
  0  0   7.44e-03
  0  0   7.44e-03
  0  0   7.44e-03
  0  0   7.44e-03
  0  0   7.44e-03
  0  0   7.44e-03
  0  0   7.43e-03
  0  0   7.43e-03
  0  0   7.43e-03
  0  0   7.42e-03
  0  0   7.41e-03
  0  0   7.39e-03
  0  0   7.37e-03
  0  0   7.32e-03
  0  0   7.26e-03
  0  0   7.16e-03
  0  0   7.00e-03
  0  0   6.76e-03
  0  0   6.40e-03
  0  0   5.91e-03
  0  0   5.27e-03
  0  0   4.57e-03
  1 14   1.08e-02
  0  0   1.08e-02
  0  0   1.08e-02
  0  0   1.08e-02
  0  0   1.08e-02
  0  0   1.08e-02
  0  0   1.08e-02
  0  0   1.08e-02
  0  0   1.08e-02
  0  0   1.08e-02
  0  0   1.08e-02
  0  0   1.08e-02
  0  0   1.07e-02
  0  0   1.07e-02
  0  0   1.06e-02
  0  0   1.04e-02
  0  0   1.01e-02
  0  0   9.76e-03
  0  0   9.19e-03
  0  0   8.42e-03
  0  0   7.45e-03
  0  0   6.43e-03
  0  0   5.50e-03
  1 15   2.54e-01
  0  0   2.54e-01
  0  0   2.54e-01
  0  0   2.54e-01
  0  0   2.54e-01
  0  0   2.54e-01
  0  0   2.54e-01
  0  0   2.54e-01
  0  0   2.54e-01
  0  0   2.54e-01
  0  0   2.55e-01
  0  0   2.55e-01
  0  0   2.55e-01
  0  0   2.56e-01
  0  0   2.58e-01
  0  0   2.60e-01
  0  0   2.63e-01
  0  0   2.67e-01
  0  0   2.74e-01
  0  0   2.84e-01
  0  0   2.98e-01
  0  0   3.16e-01
  0  0   3.38e-01
  1 16   1.72e-02
  0  0   1.72e-02
  0  0   1.72e-02
  0  0   1.72e-02
  0  0   1.72e-02
  0  0   1.72e-02
  0  0   1.72e-02
  0  0   1.72e-02
  0  0   1.72e-02
  0  0   1.72e-02
  0  0   1.72e-02
  0  0   1.72e-02
  0  0   1.71e-02
  0  0   1.71e-02
  0  0   1.69e-02
  0  0   1.68e-02
  0  0   1.65e-02
  0  0   1.61e-02
  0  0   1.54e-02
  0  0   1.45e-02
  0  0   1.32e-02
  0  0   1.16e-02
  0  0   9.93e-03
  1 17   2.44e-03
  0  0   2.44e-03
  0  0   2.44e-03
  0  0   2.44e-03
  0  0   2.44e-03
  0  0   2.44e-03
  0  0   2.44e-03
  0  0   2.44e-03
  0  0   2.44e-03
  0  0   2.44e-03
  0  0   2.43e-03
  0  0   2.43e-03
  0  0   2.42e-03
  0  0   2.40e-03
  0  0   2.38e-03
  0  0   2.34e-03
  0  0   2.28e-03
  0  0   2.19e-03
  0  0   2.06e-03
  0  0   1.89e-03
  0  0   1.66e-03
  0  0   1.42e-03
  0  0   1.21e-03
  1 18   2.20e-01
  0  0   2.20e-01
  0  0   2.20e-01
  0  0   2.20e-01
  0  0   2.20e-01
  0  0   2.20e-01
  0  0   2.20e-01
  0  0   2.20e-01
  0  0   2.20e-01
  0  0   2.20e-01
  0  0   2.20e-01
  0  0   2.20e-01
  0  0   2.21e-01
  0  0   2.21e-01
  0  0   2.21e-01
  0  0   2.22e-01
  0  0   2.24e-01
  0  0   2.26e-01
  0  0   2.28e-01
  0  0   2.33e-01
  0  0   2.39e-01
  0  0   2.49e-01
  0  0   2.63e-01
  1 19   9.40e-03
  0  0   9.40e-03
  0  0   9.40e-03
  0  0   9.40e-03
  0  0   9.40e-03
  0  0   9.39e-03
  0  0   9.39e-03
  0  0   9.39e-03
  0  0   9.38e-03
  0  0   9.37e-03
  0  0   9.36e-03
  0  0   9.33e-03
  0  0   9.29e-03
  0  0   9.23e-03
  0  0   9.13e-03
  0  0   8.99e-03
  0  0   8.76e-03
  0  0   8.41e-03
  0  0   7.92e-03
  0  0   7.24e-03
  0  0   6.41e-03
  0  0   5.55e-03
  0  0   4.75e-03
  1 20   1.76e+00
  0  0   1.76e+00
  0  0   1.76e+00
  0  0   1.76e+00
  0  0   1.76e+00
  0  0   1.76e+00
  0  0   1.76e+00
  0  0   1.76e+00
  0  0   1.76e+00
  0  0   1.76e+00
  0  0   1.76e+00
  0  0   1.76e+00
  0  0   1.76e+00
  0  0   1.76e+00
  0  0   1.77e+00
  0  0   1.78e+00
  0  0   1.79e+00
  0  0   1.81e+00
  0  0   1.83e+00
  0  0   1.87e+00
  0  0   1.92e+00
  0  0   2.00e+00
  0  0   2.12e+00
  1 21   3.65e-04
  0  0   3.65e-04
  0  0   3.65e-04
  0  0   3.65e-04
  0  0   3.64e-04
  0  0   3.64e-04
  0  0   3.64e-04
  0  0   3.64e-04
  0  0   3.64e-04
  0  0   3.64e-04
  0  0   3.63e-04
  0  0   3.62e-04
  0  0   3.61e-04
  0  0   3.58e-04
  0  0   3.54e-04
  0  0   3.49e-04
  0  0   3.40e-04
  0  0   3.27e-04
  0  0   3.07e-04
  0  0   2.81e-04
  0  0   2.48e-04
  0  0   2.14e-04
  0  0   1.83e-04
  1 22   2.81e-03
  0  0   2.81e-03
  0  0   2.81e-03
  0  0   2.81e-03
  0  0   2.81e-03
  0  0   2.81e-03
  0  0   2.81e-03
  0  0   2.81e-03
  0  0   2.81e-03
  0  0   2.80e-03
  0  0   2.80e-03
  0  0   2.79e-03
  0  0   2.78e-03
  0  0   2.77e-03
  0  0   2.75e-03
  0  0   2.71e-03
  0  0   2.66e-03
  0  0   2.58e-03
  0  0   2.46e-03
  0  0   2.29e-03
  0  0   2.07e-03
  0  0   1.81e-03
  0  0   1.56e-03
  1 23   1.93e-01
  0  0   1.93e-01
  0  0   1.93e-01
  0  0   1.93e-01
  0  0   1.93e-01
  0  0   1.93e-01
  0  0   1.93e-01
  0  0   1.93e-01
  0  0   1.93e-01
  0  0   1.93e-01
  0  0   1.93e-01
  0  0   1.93e-01
  0  0   1.93e-01
  0  0   1.94e-01
  0  0   1.94e-01
  0  0   1.94e-01
  0  0   1.95e-01
  0  0   1.96e-01
  0  0   1.97e-01
  0  0   1.98e-01
  0  0   2.00e-01
  0  0   2.05e-01
  0  0   2.15e-01
  1 24   1.59e-03
  0  0   1.59e-03
  0  0   1.59e-03
  0  0   1.59e-03
  0  0   1.59e-03
  0  0   1.59e-03
  0  0   1.59e-03
  0  0   1.59e-03
  0  0   1.59e-03
  0  0   1.58e-03
  0  0   1.58e-03
  0  0   1.58e-03
  0  0   1.57e-03
  0  0   1.56e-03
  0  0   1.54e-03
  0  0   1.52e-03
  0  0   1.48e-03
  0  0   1.42e-03
  0  0   1.34e-03
  0  0   1.22e-03
  0  0   1.08e-03
  0  0   9.37e-04
  0  0   8.02e-04
  1 25   8.80e-03
  0  0   8.80e-03
  0  0   8.80e-03
  0  0   8.80e-03
  0  0   8.80e-03
  0  0   8.80e-03
  0  0   8.79e-03
  0  0   8.79e-03
  0  0   8.79e-03
  0  0   8.78e-03
  0  0   8.76e-03
  0  0   8.74e-03
  0  0   8.70e-03
  0  0   8.65e-03
  0  0   8.56e-03
  0  0   8.42e-03
  0  0   8.20e-03
  0  0   7.88e-03
  0  0   7.42e-03
  0  0   6.78e-03
  0  0   6.00e-03
  0  0   5.19e-03
  0  0   4.44e-03
  1 26   5.88e-03
  0  0   5.88e-03
  0  0   5.88e-03
  0  0   5.88e-03
  0  0   5.88e-03
  0  0   5.88e-03
  0  0   5.87e-03
  0  0   5.87e-03
  0  0   5.87e-03
  0  0   5.86e-03
  0  0   5.84e-03
  0  0   5.82e-03
  0  0   5.79e-03
  0  0   5.74e-03
  0  0   5.67e-03
  0  0   5.55e-03
  0  0   5.37e-03
  0  0   5.11e-03
  0  0   4.73e-03
  0  0   4.25e-03
  0  0   3.72e-03
  0  0   3.20e-03
  0  0   2.71e-03
  1 27   1.21e-02
  0  0   1.21e-02
  0  0   1.21e-02
  0  0   1.21e-02
  0  0   1.21e-02
  0  0   1.21e-02
  0  0   1.21e-02
  0  0   1.21e-02
  0  0   1.21e-02
  0  0   1.21e-02
  0  0   1.21e-02
  0  0   1.21e-02
  0  0   1.22e-02
  0  0   1.22e-02
  0  0   1.23e-02
  0  0   1.24e-02
  0  0   1.26e-02
  0  0   1.30e-02
  0  0   1.34e-02
  0  0   1.41e-02
  0  0   1.49e-02
  0  0   1.60e-02
  0  0   1.73e-02
  2  3   2.78e-01
  0  0   2.78e-01
  0  0   2.78e-01
  0  0   2.78e-01
  0  0   2.78e-01
  0  0   2.78e-01
  0  0   2.78e-01
  0  0   2.78e-01
  0  0   2.78e-01
  0  0   2.78e-01
  0  0   2.78e-01
  0  0   2.77e-01
  0  0   2.77e-01
  0  0   2.76e-01
  0  0   2.74e-01
  0  0   2.72e-01
  0  0   2.68e-01
  0  0   2.62e-01
  0  0   2.53e-01
  0  0   2.40e-01
  0  0   2.21e-01
  0  0   1.97e-01
  0  0   1.71e-01
  2  4   5.86e-02
  0  0   5.86e-02
  0  0   5.86e-02
  0  0   5.86e-02
  0  0   5.86e-02
  0  0   5.86e-02
  0  0   5.86e-02
  0  0   5.86e-02
  0  0   5.86e-02
  0  0   5.85e-02
  0  0   5.85e-02
  0  0   5.84e-02
  0  0   5.83e-02
  0  0   5.81e-02
  0  0   5.79e-02
  0  0   5.74e-02
  0  0   5.67e-02
  0  0   5.57e-02
  0  0   5.41e-02
  0  0   5.18e-02
  0  0   4.84e-02
  0  0   4.41e-02
  0  0   3.91e-02
  2  5   4.97e-03
  0  0   4.97e-03
  0  0   4.97e-03
  0  0   4.97e-03
  0  0   4.97e-03
  0  0   4.97e-03
  0  0   4.97e-03
  0  0   4.97e-03
  0  0   4.96e-03
  0  0   4.96e-03
  0  0   4.96e-03
  0  0   4.95e-03
  0  0   4.94e-03
  0  0   4.92e-03
  0  0   4.89e-03
  0  0   4.84e-03
  0  0   4.77e-03
  0  0   4.66e-03
  0  0   4.50e-03
  0  0   4.25e-03
  0  0   3.92e-03
  0  0   3.50e-03
  0  0   3.05e-03
  2  6   3.25e-02
  0  0   3.25e-02
  0  0   3.25e-02
  0  0   3.25e-02
  0  0   3.25e-02
  0  0   3.25e-02
  0  0   3.25e-02
  0  0   3.25e-02
  0  0   3.25e-02
  0  0   3.25e-02
  0  0   3.25e-02
  0  0   3.24e-02
  0  0   3.23e-02
  0  0   3.22e-02
  0  0   3.20e-02
  0  0   3.17e-02
  0  0   3.12e-02
  0  0   3.05e-02
  0  0   2.93e-02
  0  0   2.77e-02
  0  0   2.54e-02
  0  0   2.25e-02
  0  0   1.93e-02
  2  7   3.18e-02
  0  0   3.18e-02
  0  0   3.18e-02
  0  0   3.18e-02
  0  0   3.18e-02
  0  0   3.18e-02
  0  0   3.18e-02
  0  0   3.18e-02
  0  0   3.18e-02
  0  0   3.19e-02
  0  0   3.19e-02
  0  0   3.20e-02
  0  0   3.22e-02
  0  0   3.24e-02
  0  0   3.28e-02
  0  0   3.34e-02
  0  0   3.42e-02
  0  0   3.55e-02
  0  0   3.73e-02
  0  0   3.97e-02
  0  0   4.27e-02
  0  0   4.64e-02
  0  0   5.08e-02
  2  8   5.03e-01
  0  0   5.03e-01
  0  0   5.03e-01
  0  0   5.03e-01
  0  0   5.03e-01
  0  0   5.03e-01
  0  0   5.04e-01
  0  0   5.04e-01
  0  0   5.04e-01
  0  0   5.05e-01
  0  0   5.06e-01
  0  0   5.07e-01
  0  0   5.09e-01
  0  0   5.12e-01
  0  0   5.17e-01
  0  0   5.25e-01
  0  0   5.37e-01
  0  0   5.54e-01
  0  0   5.78e-01
  0  0   6.10e-01
  0  0   6.49e-01
  0  0   6.96e-01
  0  0   7.51e-01
  2  9   1.84e-02
  0  0   1.84e-02
  0  0   1.84e-02
  0  0   1.84e-02
  0  0   1.84e-02
  0  0   1.84e-02
  0  0   1.83e-02
  0  0   1.83e-02
  0  0   1.83e-02
  0  0   1.83e-02
  0  0   1.83e-02
  0  0   1.83e-02
  0  0   1.82e-02
  0  0   1.81e-02
  0  0   1.79e-02
  0  0   1.77e-02
  0  0   1.74e-02
  0  0   1.68e-02
  0  0   1.60e-02
  0  0   1.49e-02
  0  0   1.34e-02
  0  0   1.18e-02
  0  0   1.01e-02
  2 10   2.57e-01
  0  0   2.57e-01
  0  0   2.57e-01
  0  0   2.57e-01
  0  0   2.57e-01
  0  0   2.57e-01
  0  0   2.57e-01
  0  0   2.57e-01
  0  0   2.57e-01
  0  0   2.57e-01
  0  0   2.57e-01
  0  0   2.58e-01
  0  0   2.59e-01
  0  0   2.60e-01
  0  0   2.62e-01
  0  0   2.65e-01
  0  0   2.69e-01
  0  0   2.75e-01
  0  0   2.84e-01
  0  0   2.97e-01
  0  0   3.12e-01
  0  0   3.32e-01
  0  0   3.56e-01
  2 11   3.20e-01
  0  0   3.20e-01
  0  0   3.20e-01
  0  0   3.20e-01
  0  0   3.20e-01
  0  0   3.20e-01
  0  0   3.20e-01
  0  0   3.20e-01
  0  0   3.20e-01
  0  0   3.21e-01
  0  0   3.21e-01
  0  0   3.22e-01
  0  0   3.23e-01
  0  0   3.24e-01
  0  0   3.26e-01
  0  0   3.30e-01
  0  0   3.36e-01
  0  0   3.44e-01
  0  0   3.55e-01
  0  0   3.71e-01
  0  0   3.92e-01
  0  0   4.17e-01
  0  0   4.47e-01
  2 12   1.42e-01
  0  0   1.42e-01
  0  0   1.42e-01
  0  0   1.42e-01
  0  0   1.42e-01
  0  0   1.42e-01
  0  0   1.42e-01
  0  0   1.42e-01
  0  0   1.42e-01
  0  0   1.42e-01
  0  0   1.42e-01
  0  0   1.43e-01
  0  0   1.43e-01
  0  0   1.44e-01
  0  0   1.45e-01
  0  0   1.46e-01
  0  0   1.49e-01
  0  0   1.52e-01
  0  0   1.57e-01
  0  0   1.64e-01
  0  0   1.73e-01
  0  0   1.83e-01
  0  0   1.96e-01
  2 13   4.91e-02
  0  0   4.91e-02
  0  0   4.91e-02
  0  0   4.91e-02
  0  0   4.91e-02
  0  0   4.91e-02
  0  0   4.91e-02
  0  0   4.90e-02
  0  0   4.90e-02
  0  0   4.90e-02
  0  0   4.89e-02
  0  0   4.88e-02
  0  0   4.87e-02
  0  0   4.85e-02
  0  0   4.81e-02
  0  0   4.76e-02
  0  0   4.67e-02
  0  0   4.54e-02
  0  0   4.35e-02
  0  0   4.07e-02
  0  0   3.68e-02
  0  0   3.22e-02
  0  0   2.76e-02
  2 14   3.03e-02
  0  0   3.03e-02
  0  0   3.03e-02
  0  0   3.03e-02
  0  0   3.03e-02
  0  0   3.03e-02
  0  0   3.03e-02
  0  0   3.03e-02
  0  0   3.03e-02
  0  0   3.03e-02
  0  0   3.03e-02
  0  0   3.03e-02
  0  0   3.03e-02
  0  0   3.03e-02
  0  0   3.04e-02
  0  0   3.04e-02
  0  0   3.05e-02
  0  0   3.07e-02
  0  0   3.09e-02
  0  0   3.12e-02
  0  0   3.18e-02
  0  0   3.26e-02
  0  0   3.37e-02
  2 15   6.82e-01
  0  0   6.82e-01
  0  0   6.82e-01
  0  0   6.82e-01
  0  0   6.82e-01
  0  0   6.82e-01
  0  0   6.82e-01
  0  0   6.82e-01
  0  0   6.82e-01
  0  0   6.83e-01
  0  0   6.83e-01
  0  0   6.84e-01
  0  0   6.85e-01
  0  0   6.86e-01
  0  0   6.89e-01
  0  0   6.93e-01
  0  0   6.99e-01
  0  0   7.08e-01
  0  0   7.22e-01
  0  0   7.43e-01
  0  0   7.73e-01
  0  0   8.14e-01
  0  0   8.68e-01
  2 16   2.54e-02
  0  0   2.54e-02
  0  0   2.54e-02
  0  0   2.54e-02
  0  0   2.54e-02
  0  0   2.53e-02
  0  0   2.53e-02
  0  0   2.53e-02
  0  0   2.53e-02
  0  0   2.53e-02
  0  0   2.53e-02
  0  0   2.52e-02
  0  0   2.51e-02
  0  0   2.50e-02
  0  0   2.47e-02
  0  0   2.44e-02
  0  0   2.38e-02
  0  0   2.30e-02
  0  0   2.18e-02
  0  0   2.01e-02
  0  0   1.79e-02
  0  0   1.56e-02
  0  0   1.34e-02
  2 17   3.33e-02
  0  0   3.33e-02
  0  0   3.33e-02
  0  0   3.33e-02
  0  0   3.33e-02
  0  0   3.33e-02
  0  0   3.33e-02
  0  0   3.33e-02
  0  0   3.32e-02
  0  0   3.32e-02
  0  0   3.32e-02
  0  0   3.31e-02
  0  0   3.30e-02
  0  0   3.28e-02
  0  0   3.25e-02
  0  0   3.20e-02
  0  0   3.13e-02
  0  0   3.02e-02
  0  0   2.86e-02
  0  0   2.64e-02
  0  0   2.35e-02
  0  0   2.04e-02
  0  0   1.75e-02
  2 18   1.17e+00
  0  0   1.17e+00
  0  0   1.17e+00
  0  0   1.17e+00
  0  0   1.17e+00
  0  0   1.17e+00
  0  0   1.17e+00
  0  0   1.17e+00
  0  0   1.17e+00
  0  0   1.17e+00
  0  0   1.17e+00
  0  0   1.16e+00
  0  0   1.16e+00
  0  0   1.15e+00
  0  0   1.14e+00
  0  0   1.12e+00
  0  0   1.10e+00
  0  0   1.06e+00
  0  0   9.99e-01
  0  0   9.20e-01
  0  0   8.21e-01
  0  0   7.17e-01
  0  0   6.16e-01
  2 19   2.02e+00
  0  0   2.02e+00
  0  0   2.02e+00
  0  0   2.02e+00
  0  0   2.02e+00
  0  0   2.02e+00
  0  0   2.02e+00
  0  0   2.02e+00
  0  0   2.02e+00
  0  0   2.02e+00
  0  0   2.02e+00
  0  0   2.03e+00
  0  0   2.03e+00
  0  0   2.03e+00
  0  0   2.03e+00
  0  0   2.03e+00
  0  0   2.04e+00
  0  0   2.04e+00
  0  0   2.06e+00
  0  0   2.08e+00
  0  0   2.12e+00
  0  0   2.19e+00
  0  0   2.31e+00
  2 20   4.05e-02
  0  0   4.05e-02
  0  0   4.05e-02
  0  0   4.05e-02
  0  0   4.05e-02
  0  0   4.05e-02
  0  0   4.05e-02
  0  0   4.05e-02
  0  0   4.05e-02
  0  0   4.05e-02
  0  0   4.05e-02
  0  0   4.06e-02
  0  0   4.07e-02
  0  0   4.08e-02
  0  0   4.09e-02
  0  0   4.12e-02
  0  0   4.16e-02
  0  0   4.23e-02
  0  0   4.33e-02
  0  0   4.48e-02
  0  0   4.71e-02
  0  0   5.03e-02
