  4120.5440   4  0.0275  0.1631  0.1664
  3851.0320   4  0.0109  0.0649  0.0661
  4710.3560   4  0.0000  0.0000  0.0000
   485.6365   4  0.0003  0.0018  0.0000
  4104.9930   4  0.0758  0.4499  0.4587
  5399.1280   4  0.0001  0.0003  0.0003
   520.0797   4  0.0037  0.0221  0.0225
  4856.7580   4  0.0133  0.0792  0.0808
   429.6531   4  0.8316  0.0000  0.0000
  3842.8150   4  0.0065  0.0387  0.0394
  4097.2540   4  0.0114  0.0676  0.0689
  5381.7720   4  0.0000  0.0001  0.0001
   520.1210   4  0.0007  0.0041  0.0042
  3470.7810   4  0.0003  0.0016  0.0017
  3856.1340   2  0.0142  0.1041  0.1074
  4717.9910   2  0.0000  0.0001  0.0001
   485.7175   2  0.0042  0.0309  0.0000
  4110.7858   2  0.0561  0.4103  0.4234
  5409.2030   2  0.0000  0.0002  0.0002
   520.1726   2  0.0019  0.0139  0.0143
  4864.8790   2  0.0136  0.0992  0.1024
   429.7160   2  0.8632  0.0000  0.0000
  3847.8920   2  0.0092  0.0672  0.0694
  4103.0010   2  0.0339  0.2480  0.2559
  5391.7390   2  0.0001  0.0004  0.0005
   520.1780   2  0.0032  0.0231  0.0238
  3474.9260   2  0.0004  0.0026  0.0027
  3926.5840   6  0.0000  0.0000  0.0000
  3907.4550   6  0.0024  0.0541  0.0561
  4817.9340   6  0.0000  0.0001  0.0001
   486.2580   6  0.0000  0.0002  0.0000
  4169.2220   6  0.0068  0.1532  0.1588
  3893.5160   6  0.0006  0.0128  0.0133
  4774.0590   6  0.0001  0.0015  0.0015
   486.3055   6  0.0015  0.0351  0.0000
  4153.2980   6  0.0198  0.4487  0.4651
  5483.0090   6  0.0000  0.0002  0.0002
   520.8470   6  0.0002  0.0050  0.0052
  4924.5310   6  0.0127  0.2892  0.2998
   430.1770   6  0.9560  0.0000  0.0000
  3896.3040   4  0.0005  0.0099  0.0103
  4800.9900   4  0.0000  0.0000  0.0000
   486.0850   4  0.0016  0.0309  0.0000
  4156.5300   4  0.0056  0.1073  0.1113
  3882.4460   4  0.0028  0.0530  0.0550
  4757.4370   4  0.0000  0.0000  0.0000
   486.1324   4  0.0003  0.0057  0.0000
  4140.7030   4  0.0005  0.0105  0.0109
  5461.0400   4  0.0000  0.0008  0.0008
   520.6485   4  0.0016  0.0306  0.0318
  4906.8330   4  0.0133  0.2540  0.2637
   430.0410   4  0.9476  0.0000  0.0000
  3874.0920   4  0.0012  0.0222  0.0230
  4132.8004   4  0.0246  0.4687  0.4865
  5443.3170   4  0.0000  0.0001  0.0001
   520.6539   4  0.0002  0.0029  0.0030
  3496.2760   4  0.0002  0.0036  0.0037
  3872.4390   2  0.0015  0.0262  0.0273
  4742.4220   2  0.0000  0.0000  0.0000
   485.9752   2  0.0023  0.0387  0.0000
  4129.3210   2  0.0066  0.1122  0.1168
  5441.2980   2  0.0000  0.0003  0.0003
   520.4681   2  0.0005  0.0088  0.0092
  4890.8580   2  0.0138  0.2364  0.2459
   429.9180   2  0.9415  0.0000  0.0000
  3864.1250   2  0.0039  0.0663  0.0689
  4121.4619   2  0.0280  0.4787  0.4980
  5423.6390   2  0.0000  0.0005  0.0005
   520.4736   2  0.0017  0.0282  0.0293
  3488.1730   2  0.0002  0.0035  0.0036
  3851.4710   8  0.0013  0.0013  0.0210
  3833.0740   8  0.0005  0.0005  0.0081
  4705.3500   8  0.0545  0.0545  0.9157
   485.0860   8  0.9404  0.9404  0.0000
  4084.6520   8  0.0033  0.0033  0.0552
  3875.7960   6  0.0031  0.0035  0.0324
  3857.1660   6  0.0061  0.0068  0.0640
  4741.7070   6  0.0028  0.0031  0.0294
   485.4650   6  0.0449  0.0499  0.0000
  4112.0220   6  0.0202  0.0225  0.2106
  3843.5870   6  0.0030  0.0033  0.0312
  4699.2200   6  0.0441  0.0492  0.4611
   485.5150   6  0.7574  0.8434  0.0000
  4096.5250   6  0.0145  0.0161  0.1512
  5384.5020   6  0.0000  0.0000  0.0004
   519.9437   6  0.0002  0.0003  0.0025
  4844.9130   6  0.0016  0.0018  0.0172
   429.5570   6  0.1020  0.0000  0.0000
  3641.6630   6  0.0000  0.0000  0.0000
  3625.2090   6  0.0000  0.0000  0.0000
  4395.9420   6  0.0156  0.0156  0.0220
   481.5870   6  0.2762  0.2765  0.0000
  3849.4440   6  0.0000  0.0000  0.0000
  3613.2100   6  0.0000  0.0000  0.0000
  4359.3920   6  0.0005  0.0005  0.0007
   481.6350   6  0.0126  0.0126  0.0000
  3835.8550   6  0.0000  0.0000  0.0000
  4942.9990   6  0.0376  0.0377  0.0530
   515.4980   6  0.6564  0.6571  0.9242
  4484.5110   6  0.0000  0.0000  0.0000
   426.5219   6  0.0010  0.0000  0.0000
  3632.0350   4  0.0000  0.0000  0.0000
  4405.9870   4  0.0016  0.0016  0.0022
   481.7040   4  0.0067  0.0067  0.0000
  3857.1430   4  0.0000  0.0000  0.0000
  3619.9910   4  0.0000  0.0000  0.0000
  4369.2750   4  0.0143  0.0143  0.0198
   481.7550   4  0.2728  0.2728  0.0000
  3843.5090   4  0.0000  0.0000  0.0000
  4955.7050   4  0.0089  0.0089  0.0124
   515.6400   4  0.1801  0.1801  0.2500
  4494.9620   4  0.0000  0.0000  0.0000
   426.6162   4  0.0002  0.0000  0.0000
  3612.7270   4  0.0000  0.0000  0.0000
  3836.6970   4  0.0000  0.0000  0.0000
  4941.0690   4  0.0287  0.0287  0.0398
   515.6400   4  0.4865  0.4866  0.6754
  3281.9950   4  0.0003  0.0003  0.0005
  3765.0310   4  0.0000  0.0000  0.0000
  4603.2280   4  0.0000  0.0000  0.0000
   483.9760   4  0.4229  0.4232  0.0000
  4007.4620   4  0.0000  0.0000  0.0000
  3752.0910   4  0.0000  0.0000  0.0000
  4563.1780   4  0.0001  0.0001  0.0002
   484.0250   4  0.0262  0.0262  0.0000
  3992.7570   4  0.0000  0.0000  0.0001
  5206.6500   4  0.0106  0.0106  0.0192
   518.2420   4  0.3894  0.3897  0.7077
  4700.4460   4  0.0000  0.0000  0.0000
   428.3931   4  0.0006  0.0000  0.0000
  3744.2870   4  0.0000  0.0000  0.0000
  3985.4180   4  0.0002  0.0002  0.0003
  5190.4960   4  0.0036  0.0036  0.0065
   518.2420   4  0.1190  0.1191  0.2163
  3390.2090   4  0.0273  0.0273  0.0496
  3736.0990   2  0.0000  0.0000  0.0001
  4539.5760   2  0.0000  0.0000  0.0000
   483.7520   2  0.4637  0.4639  0.0000
  3974.6550   2  0.0000  0.0000  0.0000
  5175.8960   2  0.0048  0.0048  0.0089
   517.9370   2  0.1588  0.1589  0.2963
  4675.3750   2  0.0000  0.0000  0.0000
   428.1839   2  0.0003  0.0000  0.0000
  3728.3610   2  0.0000  0.0000  0.0000
  3967.4410   2  0.0003  0.0003  0.0005
  5159.9420   2  0.0099  0.0099  0.0185
   517.9370   2  0.3359  0.3360  0.6266
  3377.1460   2  0.0262  0.0262  0.0489
  4638.8550   4  0.0208  0.0208  0.0208
  4641.8104   6  0.0350  0.0350  0.0350
  4649.1348   8  0.0500  0.0500  0.0500
  4650.8394   2  0.0417  0.0417  0.0417
  4661.6332   4  0.0267  0.0267  0.0267
  4673.7322   2  0.0083  0.0083  0.0083
  4676.2350   6  0.0150  0.0150  0.0150
  4696.3470   4  0.0025  0.0025  0.0025
  4317.1380   4  0.0347  0.0347  0.0347
  4319.6280   6  0.0250  0.0250  0.0250
  4325.7580   2  0.0139  0.0139  0.0139
  4336.8600   4  0.0111  0.0111  0.0111
  4345.5590   2  0.0694  0.0694  0.0694
  4349.4260   6  0.0583  0.0583  0.0583
  4366.8880   4  0.0375  0.0375  0.0375
  3712.7410   4  0.0417  0.0417  0.0417
  3727.3200   4  0.0833  0.0833  0.0833
  3749.4860   4  0.1250  0.1250  0.1250
  4414.9010   6  0.1000  0.1000  0.1000
  4416.9730   4  0.0833  0.0833  0.0833
  4452.3740   4  0.0167  0.0167  0.0167
  3945.0375   4  0.0278  0.0278  0.0278
  3954.3619   2  0.1111  0.1111  0.1111
  3973.2562   4  0.1389  0.1389  0.1389
  3982.7140   2  0.0556  0.0556  0.0556
  6641.0540   2  0.1667  0.1667  0.1667
  6721.3980   2  0.3333  0.3333  0.3333

