  5666.6270  0.2500
  5676.0190  0.1111
  5679.5620  0.4667
  5686.2130  0.0833
  5710.7660  0.0556
  5730.6500  0.0056
  5045.1000  0.1111
  5010.6200  0.3333
  5002.7030  0.5556
  4601.4800  0.1389
  4607.1570  0.1111
  4613.8660  0.0833
  4621.3940  0.1111
  4630.5430  0.4167
  4643.0850  0.1389
  6482.0530  1.0000
  3994.9880  1.0000
  3437.1470  1.0000
  4447.0330  1.0000
  3918.9990  1.0000
  5001.1360  0.2000
  5001.4770  0.2963
  5005.1490  0.4286
  5016.3870  0.0370
  5025.6620  0.0370
  5040.7200  0.0011
  4774.2410  0.0500
  4779.7220  0.1500
  4781.1900  0.0518
  4788.1310  0.2315
  4793.6500  0.0500
  4803.2890  0.4148
  4810.3060  0.0518
  4459.9330  0.1111
  4465.5270  0.0833
  4475.8860  0.0056
  4477.6910  0.2500
  4488.1200  0.0833
  4507.5570  0.4667
  3311.4180  0.0056
  3318.0980  0.0833
  3324.5730  0.0833
  3328.7300  0.4667
  3330.3140  0.1111
  3331.3100  0.2500
  4987.3670  0.1111
  4994.3630  0.3333
  5007.3250  0.5556
  3593.5970  0.5556
  3609.0970  0.3333
  3615.8580  0.1111
  5927.8110  0.1111
  5931.7790  0.2500
  5940.2400  0.0833
  5941.6530  0.4667
  5952.3880  0.0833
  5960.9010  0.0056
  5452.0830  0.1111
  5454.2210  0.1111
  5462.5920  0.0833
  5478.0960  0.1389
  5480.0620  0.1389
  5495.6660  0.4167
  3829.7930  0.1389
  3838.3740  0.4167
  3842.1830  0.1111
  3847.4090  0.0833
  3855.1000  0.1111
  3856.0570  0.1389
  6610.5650  1.0000
  6114.5980  0.0011
  6136.8940  0.0370
  6150.7550  0.0370
  6167.7550  0.4286
  6170.1660  0.2000
  6173.3130  0.2963
  4041.3110  0.4074
  4043.5290  0.3125
  4035.0800  0.2381
  4044.7770  0.0208
  4056.9000  0.0208
  4058.1620  0.0003
  4530.4100  1.0000
  4236.9100  0.2000
  4241.2400  0.0370
  4237.0500  0.2963
  4246.7070  0.0011
  4247.2000  0.0370
  4241.7840  0.4286
  4417.8200  0.0056
  4427.9640  0.0833
  4431.8160  0.0833
  4432.7350  0.4667
  4433.4750  0.1111
  4442.0180  0.2500
  4176.1610  1.0000
  4678.1400  1.0000
  4026.0750  1.0000
  4552.5270  1.0000
