   0.8330  -0.8920  -0.0790  -0.0180  -1.5740   1142.0000  1.0000
   0.3530  -0.8950  -0.0780  -0.0180  -1.6243   1189.2000  0.0670
   0.3530  -0.8950  -0.0780  -0.0180  -1.6243   1193.2100  0.6000
   0.3530  -0.8950  -0.0780  -0.0180  -1.6243   1197.9200  0.3330
   0.2860  -0.9130  -0.0610  -0.0190  -1.6079   7491.4100  0.1390
   0.2860  -0.9130  -0.0610  -0.0190  -1.6079   7604.6300  0.1500
   0.2860  -0.9130  -0.0610  -0.0190  -1.6079   7617.3700  0.0280
   0.2860  -0.9130  -0.0610  -0.0190  -1.6079   7728.8000  0.0440
   0.2860  -0.9130  -0.0610  -0.0190  -1.6079   7745.0200  0.3500
   0.2860  -0.9130  -0.0610  -0.0190  -1.6079   7862.9500  0.1390
   0.2860  -0.9130  -0.0610  -0.0190  -1.6079   7873.8700  0.1500
   0.3240  -0.9130  -0.0610  -0.0190  -1.6081   1843.9100  0.0830
   0.3240  -0.9130  -0.0610  -0.0190  -1.6081   1846.0000  0.4000
   0.3240  -0.9130  -0.0610  -0.0190  -1.6081   1848.8200  0.0830
   0.3240  -0.9130  -0.0610  -0.0190  -1.6081   1849.3800  0.2100
   0.3240  -0.9130  -0.0610  -0.0190  -1.6081   1857.5700  0.0830
   0.3240  -0.9130  -0.0610  -0.0190  -1.6081   1857.9500  0.1070
   0.3240  -0.9130  -0.0610  -0.0190  -1.6081   1862.9400  0.0170
   0.3240  -0.9130  -0.0610  -0.0190  -1.6081   1866.2200  0.0100
   0.3850  -0.9130  -0.0610  -0.0190  -1.6081   1738.7400  0.1390
   0.3850  -0.9130  -0.0610  -0.0190  -1.6081   1744.2800  0.0280
   0.3850  -0.9130  -0.0610  -0.0190  -1.6081   1744.4200  0.1500
   0.3850  -0.9130  -0.0610  -0.0190  -1.6081   1751.2200  0.0440
   0.3850  -0.9130  -0.0610  -0.0190  -1.6081   1751.7000  0.3500
   0.3850  -0.9130  -0.0610  -0.0190  -1.6081   1756.8400  0.0830
   0.3850  -0.9130  -0.0610  -0.0190  -1.6081   1758.5500  0.1500
   5.3970  -0.8800  -0.0920  -0.0230  -1.6826   8590.7400  0.0020
   5.3970  -0.8800  -0.0920  -0.0230  -1.6826   8656.5500  0.0410
   5.3970  -0.8800  -0.0920  -0.0230  -1.6826   8719.0200  0.0030
   5.3970  -0.8800  -0.0920  -0.0230  -1.6826   8812.6300  0.0520
   5.3970  -0.8800  -0.0920  -0.0230  -1.6826   8881.9000  0.2450
   5.3970  -0.8800  -0.0920  -0.0230  -1.6826   8958.7600  0.0400
   5.3970  -0.8800  -0.0920  -0.0230  -1.6826   9057.6200  0.1600
   5.3970  -0.8800  -0.0920  -0.0230  -1.6826   9094.2800  0.1000
   5.3970  -0.8800  -0.0920  -0.0230  -1.6826   9095.9500  0.3570
   0.8700  -0.8710  -0.0990  -0.0220  -1.6221   9383.8600  0.0570
   0.8700  -0.8710  -0.0990  -0.0220  -1.6221   9432.2200  0.3430
   0.8700  -0.8710  -0.0990  -0.0220  -1.6221   9564.0500  0.0700
   0.8700  -0.8710  -0.0990  -0.0220  -1.6221   9649.2400  0.1730
   0.8700  -0.8710  -0.0990  -0.0220  -1.6221   9700.3800  0.0570
   0.8700  -0.8710  -0.0990  -0.0220  -1.6221   9748.3100  0.0500
   0.8700  -0.8710  -0.0990  -0.0220  -1.6221   9853.2900  0.0800
   0.8700  -0.8710  -0.0990  -0.0220  -1.6221   9908.9600  0.0500
   0.8700  -0.8710  -0.0990  -0.0220  -1.6221   9943.7400  0.0700
   0.8700  -0.8710  -0.0990  -0.0220  -1.6221  10017.4000  0.0500
   3.1380  -0.8710  -0.0990  -0.0220  -1.6221   8636.1600  0.0100
   3.1380  -0.8710  -0.0990  -0.0220  -1.6221   8705.5600  0.0900
   3.1380  -0.8710  -0.0990  -0.0220  -1.6221   8712.9000  0.0170
   3.1380  -0.8710  -0.0990  -0.0220  -1.6221   8747.1700  0.4000
   3.1380  -0.8710  -0.0990  -0.0220  -1.6221   8796.6600  0.1070
   3.1380  -0.8710  -0.0990  -0.0220  -1.6221   8868.6900  0.2100
   3.1380  -0.8710  -0.0990  -0.0220  -1.6221   8883.7300  0.0830
   3.1380  -0.8710  -0.0990  -0.0220  -1.6221   8970.8400  0.0830
   0.3490  -0.8600  -0.1060  -0.0250  -1.6110   8553.0400  0.4000
   0.3490  -0.8600  -0.1060  -0.0250  -1.6110   8772.9700  0.0900
   0.3490  -0.8600  -0.1060  -0.0250  -1.6110   8829.9900  0.2100
   0.3490  -0.8600  -0.1060  -0.0250  -1.6110   9015.7300  0.0100
   0.3490  -0.8600  -0.1060  -0.0250  -1.6110   9075.9600  0.1070
   0.3490  -0.8600  -0.1060  -0.0250  -1.6110   9215.0500  0.0170
   0.3490  -0.8600  -0.1060  -0.0250  -1.6110   9366.2300  0.0830
   0.3490  -0.8600  -0.1060  -0.0250  -1.6110   9514.4300  0.0830
   0.4050  -0.8610  -0.1050  -0.0250  -1.6113   7985.8900  0.3500
   0.4050  -0.8610  -0.1050  -0.0250  -1.6113   8033.1300  0.1500
   0.4050  -0.8610  -0.1050  -0.0250  -1.6113   8122.9600  0.1500
   0.4050  -0.8610  -0.1050  -0.0250  -1.6113   8171.8300  0.0440
   0.4050  -0.8610  -0.1050  -0.0250  -1.6113   8321.9200  0.1390
   0.4050  -0.8610  -0.1050  -0.0250  -1.6113   8406.4000  0.1390
   0.4050  -0.8610  -0.1050  -0.0250  -1.6113   8565.3200  0.0280
   1.0990  -0.8600  -0.1060  -0.0250  -1.6110   9763.6500  0.5000
   1.0990  -0.8600  -0.1060  -0.0250  -1.6110   9834.3500  0.3330
   1.0990  -0.8600  -0.1060  -0.0250  -1.6110  10176.1000  0.1670
   2.8000  -0.8740  -0.0970  -0.0230  -1.6768   9056.5600  0.0290
   2.8000  -0.8740  -0.0970  -0.0230  -1.6768   9413.5700  0.4000
   2.8000  -0.8740  -0.0970  -0.0230  -1.6768   9787.2000  0.5710
   0.5020  -0.8010  -0.1460  -0.0340  -1.5660   9619.4900  0.0400
   0.5020  -0.8010  -0.1460  -0.0340  -1.5660   9730.0800  0.5600
   0.5020  -0.8010  -0.1460  -0.0340  -1.5660  10023.2000  0.3600
   0.5020  -0.8010  -0.1460  -0.0340  -1.5660  10143.4000  0.0400
   0.8870  -0.8010  -0.1460  -0.0340  -1.5661  12212.0000  1.0000
   0.5310  -0.8490  -0.1230  -0.0130  -1.5860   9350.9200  0.6670
   0.5310  -0.8490  -0.1230  -0.0130  -1.5860   9720.1400  0.3330
   1.4500  -0.8800  -0.0920  -0.0230  -1.6826   1861.1400  0.0020
   1.4500  -0.8800  -0.0920  -0.0230  -1.6826   1864.2100  0.0410
   1.4500  -0.8800  -0.0920  -0.0230  -1.6826   1868.6300  0.0030
   1.4500  -0.8800  -0.0920  -0.0230  -1.6826   1872.9000  0.0520
   1.4500  -0.8800  -0.0920  -0.0230  -1.6826   1876.0000  0.2450
   1.4500  -0.8800  -0.0920  -0.0230  -1.6826   1877.3900  0.0400
   1.4500  -0.8800  -0.0920  -0.0230  -1.6826   1881.6900  0.1600
   1.4500  -0.8800  -0.0920  -0.0230  -1.6826   1882.4800  0.1000
   1.4500  -0.8800  -0.0920  -0.0230  -1.6826   1883.8000  0.3570
   0.8150  -0.8710  -0.0990  -0.0220  -1.6220   1793.5400  0.0100
   0.8150  -0.8710  -0.0990  -0.0220  -1.6220   1796.5200  0.0900
   0.8150  -0.8710  -0.0990  -0.0220  -1.6220   1797.2000  0.0170
   0.8150  -0.8710  -0.0990  -0.0220  -1.6220   1798.2800  0.4000
   0.8150  -0.8710  -0.0990  -0.0220  -1.6220   1800.7300  0.1070
   0.8150  -0.8710  -0.0990  -0.0220  -1.6220   1803.1100  0.0830
   0.8150  -0.8710  -0.0990  -0.0220  -1.6220   1803.7300  0.2100
   0.8150  -0.8710  -0.0990  -0.0220  -1.6220   1806.6700  0.0830
   0.3370  -0.8610  -0.1050  -0.0250  -1.6115   1859.3600  0.4000
   0.3370  -0.8610  -0.1050  -0.0250  -1.6115   1871.1000  0.1500
   0.3370  -0.8610  -0.1050  -0.0250  -1.6115   1873.6800  0.2100
   0.3370  -0.8610  -0.1050  -0.0250  -1.6115   1879.8800  0.0100
   0.3370  -0.8610  -0.1050  -0.0250  -1.6115   1882.4800  0.1070
   0.3370  -0.8610  -0.1050  -0.0250  -1.6115   1887.6000  0.0170
   0.3370  -0.8610  -0.1050  -0.0250  -1.6115   1899.8400  0.0830
   0.2490  -0.8600  -0.1060  -0.0250  -1.6110   2001.8700  0.5000
   0.2490  -0.8600  -0.1060  -0.0250  -1.6110   2004.8300  0.3330
   0.2490  -0.8600  -0.1060  -0.0250  -1.6110   2018.6500  0.1670
   0.5340  -0.8740  -0.0970  -0.0230  -1.6770   1920.8400  0.0290
   0.5340  -0.8740  -0.0970  -0.0230  -1.6770   1939.8800  0.4000
   0.5340  -0.8740  -0.0970  -0.0230  -1.6770   1951.7300  0.5710
   0.6230  -0.8000  -0.1460  -0.0340  -1.5658   3823.1500  0.0670
   0.6230  -0.8000  -0.1460  -0.0340  -1.5658   3840.5000  0.6000
   0.6230  -0.8000  -0.1460  -0.0340  -1.5658   3857.8200  0.3330
   0.2750  -0.8490  -0.1240  -0.0130  -1.5858   3708.0000  0.5560
   0.2750  -0.8490  -0.1240  -0.0130  -1.5858   3740.6000  0.1110
   0.2750  -0.8490  -0.1240  -0.0130  -1.5858   3764.7100  0.1110
   0.2750  -0.8490  -0.1240  -0.0130  -1.5858   3798.3200  0.2220
   3.1200  -0.8960  -0.0770  -0.0220  -1.6598  10197.5000  0.0100
   3.1200  -0.8960  -0.0770  -0.0220  -1.6598  10421.6000  0.0170
   3.1200  -0.8960  -0.0770  -0.0220  -1.6598  10527.0400  0.0900
   3.1200  -0.8960  -0.0770  -0.0220  -1.6598  10605.4400  0.1070
   3.1200  -0.8960  -0.0770  -0.0220  -1.6598  10764.2300  0.0830
   3.1200  -0.8960  -0.0770  -0.0220  -1.6598  10862.1700  0.4000
   3.1200  -0.8960  -0.0770  -0.0220  -1.6598  10960.4300  0.0830
   3.1200  -0.8960  -0.0770  -0.0220  -1.6598  10962.2600  0.2100
   1.8650  -0.8860  -0.0830  -0.0210  -1.6092  12079.0000  1.0000
   0.2460  -0.8770  -0.0890  -0.0250  -1.6052   9384.4200  0.5000
   0.2460  -0.8770  -0.0890  -0.0250  -1.6052   9728.7600  0.3330
   0.2460  -0.8770  -0.0890  -0.0250  -1.6052  10026.6700  0.1670
   1.6900  -0.8770  -0.0910  -0.0230  -1.6430  10950.5900  0.0670
   1.6900  -0.8770  -0.0910  -0.0230  -1.6430  11476.8700  0.6000
   1.6900  -0.8770  -0.0910  -0.0230  -1.6430  11682.6500  0.3330
   0.5320  -0.7700  -0.1500  -0.0400  -1.4455   9079.4500  0.1110
   0.5320  -0.7700  -0.1500  -0.0400  -1.4455   9287.5700  0.5560
   0.5320  -0.7700  -0.1500  -0.0400  -1.4455   9577.0200  0.2220
   0.5320  -0.7700  -0.1500  -0.0400  -1.4455   9808.8700  0.1110
   0.2470  -0.8590  -0.1130  -0.0120  -1.5707  10837.9000  0.6670
   0.2470  -0.8590  -0.1130  -0.0120  -1.5707  11554.4700  0.3330
   3.2360  -0.8950  -0.0770  -0.0220  -1.6593   8900.1300  0.2450
   3.2360  -0.8950  -0.0770  -0.0220  -1.6593   9064.5000  0.3570
   3.2360  -0.8950  -0.0770  -0.0220  -1.6593   9071.0700  0.1000
   3.2360  -0.8950  -0.0770  -0.0220  -1.6593   9084.6000  0.1600
   3.2360  -0.8950  -0.0770  -0.0220  -1.6593   9138.5100  0.0410
   3.2360  -0.8950  -0.0770  -0.0220  -1.6593   9210.0100  0.0400
   3.2360  -0.8950  -0.0770  -0.0220  -1.6593   9345.1700  0.0520
   3.2360  -0.8950  -0.0770  -0.0220  -1.6593   9477.9100  0.0030
   3.2360  -0.8950  -0.0770  -0.0220  -1.6593   9608.3500  0.0020
   0.6640  -0.8950  -0.0770  -0.0220  -1.6592   7907.1800  0.0500
   0.6640  -0.8950  -0.0770  -0.0220  -1.6592   7944.9100  0.0700
   0.6640  -0.8950  -0.0770  -0.0220  -1.6592   7968.9600  0.0500
   0.6640  -0.8950  -0.0770  -0.0220  -1.6592   8012.5500  0.0800
   0.6640  -0.8950  -0.0770  -0.0220  -1.6592   8075.9900  0.0500
   0.6640  -0.8950  -0.0770  -0.0220  -1.6592   8090.0500  0.0570
   0.6640  -0.8950  -0.0770  -0.0220  -1.6592   8143.4900  0.1730
   0.6640  -0.8950  -0.0770  -0.0220  -1.6592   8214.5800  0.0700
   0.6640  -0.8950  -0.0770  -0.0220  -1.6592   8286.5700  0.3430
   0.6640  -0.8950  -0.0770  -0.0220  -1.6592   8342.6100  0.0570
   1.3090  -0.8950  -0.0770  -0.0220  -1.6596   8926.4300  0.0830
   1.3090  -0.8950  -0.0770  -0.0220  -1.6596   9060.9400  0.0830
   1.3090  -0.8950  -0.0770  -0.0220  -1.6596   9106.1300  0.0170
   1.3090  -0.8950  -0.0770  -0.0220  -1.6596   9246.1600  0.1070
   1.3090  -0.8950  -0.0770  -0.0220  -1.6596   9404.3200  0.0100
   1.3090  -0.8950  -0.0770  -0.0220  -1.6596   9516.2100  0.2100
   1.3090  -0.8950  -0.0770  -0.0220  -1.6596   9683.8400  0.0900
   1.3090  -0.8950  -0.0770  -0.0220  -1.6596   9966.7000  0.4000
   1.5530  -0.8870  -0.0830  -0.0210  -1.6094   8709.2300  0.0830
   1.5530  -0.8870  -0.0830  -0.0210  -1.6094   8784.2200  0.0830
   1.5530  -0.8870  -0.0830  -0.0210  -1.6094   8796.9100  0.2100
   1.5530  -0.8870  -0.0830  -0.0210  -1.6094   8879.9100  0.1070
   1.5530  -0.8870  -0.0830  -0.0210  -1.6094   8898.8500  0.4000
   1.5530  -0.8870  -0.0830  -0.0210  -1.6094   8957.8900  0.0170
   1.5530  -0.8870  -0.0830  -0.0210  -1.6094   8963.5100  0.0900
   1.5530  -0.8870  -0.0830  -0.0210  -1.6094   9049.7000  0.0100
   1.1190  -0.8770  -0.0890  -0.0240  -1.6054   8413.2100  0.1670
   1.1190  -0.8770  -0.0890  -0.0240  -1.6054   8572.6600  0.3330
   1.1190  -0.8770  -0.0890  -0.0240  -1.6054   8708.4500  0.5000
   1.6860  -0.8770  -0.0910  -0.0230  -1.6430   8749.7000  0.4000
   1.6860  -0.8770  -0.0910  -0.0230  -1.6430   8821.8500  0.5710
   1.6860  -0.8770  -0.0910  -0.0230  -1.6430   9082.4900  0.0290
   0.3350  -0.8770  -0.0910  -0.0230  -1.6431   8206.0400  0.0400
   0.3350  -0.8770  -0.0910  -0.0230  -1.6431   8346.2000  0.3600
   0.3350  -0.8770  -0.0910  -0.0230  -1.6431   8498.0400  0.5600
   0.3350  -0.8770  -0.0910  -0.0230  -1.6431   8648.4700  0.0400
   0.3190  -0.7690  -0.1500  -0.0400  -1.4455   7213.2100  0.3330
   0.3190  -0.7690  -0.1500  -0.0400  -1.4455   7235.2000  0.6000
   0.3190  -0.7690  -0.1500  -0.0400  -1.4455   7343.9500  0.0670
   0.4570  -0.8590  -0.1130  -0.0120  -1.5706   8914.8600  0.3330
   0.4570  -0.8590  -0.1130  -0.0120  -1.5706   9234.1300  0.6670
   0.5220  -0.8950  -0.0770  -0.0220  -1.6592   1376.0600  0.0100
   0.5220  -0.8950  -0.0770  -0.0220  -1.6592   1381.8900  0.0900
   0.5220  -0.8950  -0.0770  -0.0220  -1.6592   1382.7500  0.0170
   0.5220  -0.8950  -0.0770  -0.0220  -1.6592   1385.9400  0.1070
   0.5220  -0.8950  -0.0770  -0.0220  -1.6592   1387.5200  0.4000
   0.5220  -0.8950  -0.0770  -0.0220  -1.6592   1388.4900  0.0830
   0.5220  -0.8950  -0.0770  -0.0220  -1.6592   1391.7000  0.0830
   0.5220  -0.8950  -0.0770  -0.0220  -1.6592   1391.8500  0.2100
   1.6010  -0.8860  -0.0830  -0.0210  -1.6092   1399.5300  0.1500
   1.6010  -0.8860  -0.0830  -0.0210  -1.6092   1403.6800  0.3500
   1.6010  -0.8860  -0.0830  -0.0210  -1.6092   1405.3800  0.1390
   1.6010  -0.8860  -0.0830  -0.0210  -1.6092   1409.7500  0.0440
   1.6010  -0.8860  -0.0830  -0.0210  -1.6092   1411.3100  0.0280
   1.6010  -0.8860  -0.0830  -0.0210  -1.6092   1413.9600  0.1500
   1.6010  -0.8860  -0.0830  -0.0210  -1.6092   1415.7100  0.1390
   0.4870  -0.8770  -0.0910  -0.0230  -1.6428   1460.7200  0.6670
   0.4870  -0.8770  -0.0910  -0.0230  -1.6428   1473.8900  0.3330
   0.4860  -0.7690  -0.1500  -0.0400  -1.4454   2085.4600  0.3330
   0.4860  -0.7690  -0.1500  -0.0400  -1.4454   2096.1100  0.6000
   0.4860  -0.7690  -0.1500  -0.0400  -1.4454   2096.2500  0.0670
   2.1390  -0.8980  -0.0740  -0.0220  -1.6559   3030.7900  0.0830
   2.1390  -0.8980  -0.0740  -0.0220  -1.6559   3035.9200  0.2100
   2.1390  -0.8980  -0.0740  -0.0220  -1.6559   3039.5900  0.4000
   2.1390  -0.8980  -0.0740  -0.0220  -1.6559   3044.0900  0.0830
   2.1390  -0.8980  -0.0740  -0.0220  -1.6559   3059.1100  0.1070
   2.1390  -0.8980  -0.0740  -0.0220  -1.6559   3071.0900  0.0900
   2.1390  -0.8980  -0.0740  -0.0220  -1.6559   3072.6500  0.0170
   2.1390  -0.8980  -0.0740  -0.0220  -1.6559   3094.8200  0.0100
   4.4890  -0.8970  -0.0740  -0.0220  -1.6556   2756.6200  0.1390
   4.4890  -0.8970  -0.0740  -0.0220  -1.6556   2762.9200  0.1500
   4.4890  -0.8970  -0.0740  -0.0220  -1.6556   2770.5700  0.0280
   4.4890  -0.8970  -0.0740  -0.0220  -1.6556   2780.0200  0.0440
   4.4890  -0.8970  -0.0740  -0.0220  -1.6556   2792.0200  0.3500
   4.4890  -0.8970  -0.0740  -0.0220  -1.6556   2794.2200  0.1390
   4.4890  -0.8970  -0.0740  -0.0220  -1.6556   2809.4800  0.1500
   1.4870  -0.8410  -0.1130  -0.0280  -1.5650   3088.1600  0.3330
   1.4870  -0.8410  -0.1130  -0.0280  -1.5650   3094.0100  0.6000
   1.4870  -0.8410  -0.1130  -0.0280  -1.5650   3143.7200  0.0670
   1.2350  -0.8400  -0.1130  -0.0290  -1.5647   3362.7100  0.1110
   1.2350  -0.8400  -0.1130  -0.0290  -1.5647   3377.1500  0.2220
   1.2350  -0.8400  -0.1130  -0.0290  -1.5647   3428.6900  0.5560
   1.2350  -0.8400  -0.1130  -0.0290  -1.5647   3443.7100  0.1110
  23.1100  -0.8700  -0.0980  -0.0310  -1.7909   3218.1900  0.3570
  23.1100  -0.8700  -0.0980  -0.0310  -1.7909   3208.9700  0.0410
  23.1100  -0.8700  -0.0980  -0.0310  -1.7909   3244.1000  0.2450
  23.1100  -0.8700  -0.0980  -0.0310  -1.7909   3154.8000  0.0020
  23.1100  -0.8700  -0.0980  -0.0310  -1.7909   3188.7400  0.0520
  23.1100  -0.8700  -0.0980  -0.0310  -1.7909   3214.3300  0.1600
  23.1100  -0.8700  -0.0980  -0.0310  -1.7909   3173.5700  0.0030
  23.1100  -0.8700  -0.0980  -0.0310  -1.7909   3198.9200  0.0400
  23.1100  -0.8700  -0.0980  -0.0310  -1.7909   3213.7400  0.1000
   3.6340  -0.8760  -0.0940  -0.0260  -1.7557   3320.2000  0.0570
   3.6340  -0.8760  -0.0940  -0.0260  -1.7557   3329.1600  0.3430
   3.6340  -0.8760  -0.0940  -0.0260  -1.7557   3345.8800  0.0700
   3.6340  -0.8760  -0.0940  -0.0260  -1.7557   3357.8200  0.1730
   3.6340  -0.8760  -0.0940  -0.0260  -1.7557   3362.9400  0.0500
   3.6340  -0.8760  -0.0940  -0.0260  -1.7557   3366.9800  0.0570
   3.6340  -0.8760  -0.0940  -0.0260  -1.7557   3374.0600  0.0800
   3.6340  -0.8760  -0.0940  -0.0260  -1.7557   3379.3200  0.0500
   3.6340  -0.8760  -0.0940  -0.0260  -1.7557   3386.2000  0.0700
   3.6340  -0.8760  -0.0940  -0.0260  -1.7557   3390.5500  0.0500
  13.3560  -0.8760  -0.0950  -0.0260  -1.7553   3034.4600  0.4000
  13.3560  -0.8760  -0.0950  -0.0260  -1.7553   3027.0200  0.0900
  13.3560  -0.8760  -0.0950  -0.0260  -1.7553   3047.5600  0.2100
  13.3560  -0.8760  -0.0950  -0.0260  -1.7553   3017.3100  0.0100
  13.3560  -0.8760  -0.0950  -0.0260  -1.7553   3037.7200  0.1070
  13.3560  -0.8760  -0.0950  -0.0260  -1.7553   3054.6800  0.0830
  13.3560  -0.8760  -0.0950  -0.0260  -1.7553   3028.7000  0.0170
  13.3560  -0.8760  -0.0950  -0.0260  -1.7553   3045.5600  0.0830
   1.7960  -0.8690  -0.0980  -0.0260  -1.7036   3117.9800  0.4000
   1.7960  -0.8690  -0.0980  -0.0260  -1.7036   3151.1400  0.0900
   1.7960  -0.8690  -0.0980  -0.0260  -1.7036   3169.3100  0.2100
   1.7960  -0.8690  -0.0980  -0.0260  -1.7036   3176.1200  0.0100
   1.7960  -0.8690  -0.0980  -0.0260  -1.7036   3194.5800  0.1070
   1.7960  -0.8690  -0.0980  -0.0260  -1.7036   3209.3600  0.0170
   1.7960  -0.8690  -0.0980  -0.0260  -1.7036   3217.3000  0.0830
   1.7960  -0.8690  -0.0980  -0.0260  -1.7036   3232.2900  0.0830
   1.6900  -0.8690  -0.0980  -0.0260  -1.7036   2858.0200  0.3500
   1.6900  -0.8690  -0.0980  -0.0260  -1.7036   2872.9600  0.1500
   1.6900  -0.8690  -0.0980  -0.0260  -1.7036   2876.3300  0.1500
   1.6900  -0.8690  -0.0980  -0.0260  -1.7036   2891.4700  0.0440
   1.6900  -0.8690  -0.0980  -0.0260  -1.7036   2906.8200  0.1390
   1.6900  -0.8690  -0.0980  -0.0260  -1.7036   2910.0600  0.1390
   1.6900  -0.8690  -0.0980  -0.0260  -1.7036   2925.6200  0.0280
   4.9950  -0.8690  -0.0980  -0.0260  -1.7034   3542.8500  0.5000
   4.9950  -0.8690  -0.0980  -0.0260  -1.7034   3565.8200  0.3330
   4.9950  -0.8690  -0.0980  -0.0260  -1.7034   3594.1600  0.1670
  11.5820  -0.8680  -0.1010  -0.0300  -1.7878   3367.2200  0.5710
  11.5820  -0.8680  -0.1010  -0.0300  -1.7878   3330.7300  0.0290
  11.5820  -0.8680  -0.1010  -0.0300  -1.7878   3388.4200  0.4000
   2.3530  -0.8540  -0.1120  -0.0280  -1.7618   3393.1800  0.0400
   2.3530  -0.8540  -0.1120  -0.0280  -1.7618   3416.9100  0.5600
   2.3530  -0.8540  -0.1120  -0.0280  -1.7618   3453.0700  0.3600
   2.3530  -0.8540  -0.1120  -0.0280  -1.7618   3477.6500  0.0400
   4.9940  -0.8550  -0.1120  -0.0280  -1.7621   3799.9600  0.0670
